temperature,humidity,sampledate
26.274013535684208,50.25826581806492,2023-07-12 03:00:30.474485
26.274013535684208,50.25826581806492,2023-07-12 03:00:30.503838
26.268957167956977,50.25815142828406,2023-07-12 03:00:35.509843
